200	mixture	no	4	30	0.5	0.52	200	0.412	0.057
200	mixture	no	4	40	0.2	0.24	000	0.401	0.054
200	mixture	no	4	40	0.2	0.24	020	0.421	0.057
200	mixture	no	4	40	0.2	0.24	040	0.406	0.059
200	mixture	no	4	40	0.2	0.24	060	0.404	0.060
200	mixture	no	4	40	0.2	0.24	080	0.410	0.058
200	mixture	no	4	40	0.2	0.24	100	0.410	0.061
200	mixture	no	4	40	0.2	0.24	120	0.408	0.062
200	mixture	no	4	40	0.2	0.24	140	0.410	0.062
200	mixture	no	4	40	0.2	0.24	160	0.406	0.064
200	mixture	no	4	40	0.2	0.24	180	0.406	0.064
200	mixture	no	4	40	0.2	0.24	200	0.406	0.064
200	mixture	no	4	40	0.5	0.52	000	0.401	0.054
200	mixture	no	4	40	0.5	0.52	020	0.423	0.061
200	mixture	no	4	40	0.5	0.52	040	0.418	0.058
200	mixture	no	4	40	0.5	0.52	060	0.417	0.060
200	mixture	no	4	40	0.5	0.52	080	0.413	0.059
200	mixture	no	4	40	0.5	0.52	100	0.416	0.064
200	mixture	no	4	40	0.5	0.52	120	0.416	0.065
200	mixture	no	4	40	0.5	0.52	140	0.420	0.070
200	mixture	no	4	40	0.5	0.52	160	0.422	0.069
200	mixture	no	4	40	0.5	0.52	180	0.423	0.067
200	mixture	no	4	40	0.5	0.52	200	0.422	0.069
200	mixture	no	4	400	0.2	0.24	000	0.401	0.054
200	mixture	no	4	400	0.2	0.24	020	0.413	0.059
200	mixture	no	4	400	0.2	0.24	040	0.415	0.053
200	mixture	no	4	400	0.2	0.24	060	0.409	0.060
200	mixture	no	4	400	0.2	0.24	080	0.415	0.063
200	mixture	no	4	400	0.2	0.24	100	0.416	0.064
200	mixture	no	4	400	0.2	0.24	120	0.420	0.065
200	mixture	no	4	400	0.2	0.24	140	0.421	0.066
200	mixture	no	4	400	0.2	0.24	160	0.421	0.066
200	mixture	no	4	400	0.2	0.24	180	0.421	0.066
200	mixture	no	4	400	0.2	0.24	200	0.421	0.066
200	mixture	no	4	400	0.5	0.52	000	0.401	0.054
200	mixture	no	4	400	0.5	0.52	020	0.406	0.062
200	mixture	no	4	400	0.5	0.52	040	0.410	0.053
200	mixture	no	4	400	0.5	0.52	060	0.409	0.053
200	mixture	no	4	400	0.5	0.52	080	0.411	0.054
200	mixture	no	4	400	0.5	0.52	100	0.410	0.056
200	mixture	no	4	400	0.5	0.52	120	0.418	0.056
200	mixture	no	4	400	0.5	0.52	140	0.420	0.056
200	mixture	no	4	400	0.5	0.52	160	0.420	0.056
200	mixture	no	4	400	0.5	0.52	180	0.417	0.057
200	mixture	no	4	400	0.5	0.52	200	0.419	0.058
200	mixture	no	4	50	0.2	0.24	000	0.401	0.054
200	mixture	no	4	50	0.2	0.24	020	0.420	0.058
200	mixture	no	4	50	0.2	0.24	040	0.398	0.056
200	mixture	no	4	50	0.2	0.24	060	0.401	0.053
200	mixture	no	4	50	0.2	0.24	080	0.402	0.052
200	mixture	no	4	50	0.2	0.24	100	0.403	0.052
200	mixture	no	4	50	0.2	0.24	120	0.407	0.052
200	mixture	no	4	50	0.2	0.24	140	0.410	0.054
200	mixture	no	4	50	0.2	0.24	160	0.410	0.054
200	mixture	no	4	50	0.2	0.24	180	0.404	0.053
200	mixture	no	4	50	0.2	0.24	200	0.406	0.054
200	mixture	no	4	50	0.5	0.52	000	0.401	0.054
200	mixture	no	4	50	0.5	0.52	020	0.418	0.062
200	mixture	no	4	50	0.5	0.52	040	0.409	0.056
200	mixture	no	4	50	0.5	0.52	060	0.409	0.055
200	mixture	no	4	50	0.5	0.52	080	0.402	0.059
200	mixture	no	4	50	0.5	0.52	100	0.406	0.063
200	mixture	no	4	50	0.5	0.52	120	0.407	0.066
200	mixture	no	4	50	0.5	0.52	140	0.411	0.063
200	mixture	no	4	50	0.5	0.52	160	0.407	0.070
200	mixture	no	4	50	0.5	0.52	180	0.407	0.071
200	mixture	no	4	50	0.5	0.52	200	0.410	0.071
200	mixture	no	50	100	0.2	0.19	000	0.401	0.054
200	mixture	no	50	100	0.2	0.19	020	0.423	0.058
200	mixture	no	50	100	0.2	0.19	040	0.432	0.063
200	mixture	no	50	100	0.2	0.19	060	0.440	0.058
200	mixture	no	50	100	0.2	0.19	080	0.438	0.063
200	mixture	no	50	100	0.2	0.19	100	0.435	0.068
200	mixture	no	50	100	0.2	0.19	120	0.435	0.067
200	mixture	no	50	100	0.2	0.19	140	0.433	0.064
200	mixture	no	50	100	0.2	0.19	160	0.434	0.069
200	mixture	no	50	100	0.2	0.19	180	0.437	0.063
200	mixture	no	50	100	0.2	0.19	200	0.433	0.064
200	mixture	no	50	100	0.5	0.45	000	0.401	0.054
200	mixture	no	50	100	0.5	0.45	020	0.446	0.074
200	mixture	no	50	100	0.5	0.45	040	0.456	0.068
200	mixture	no	50	100	0.5	0.45	060	0.460	0.074
200	mixture	no	50	100	0.5	0.45	080	0.459	0.076
200	mixture	no	50	100	0.5	0.45	100	0.464	0.075
200	mixture	no	50	100	0.5	0.45	120	0.455	0.080
200	mixture	no	50	100	0.5	0.45	140	0.450	0.082
200	mixture	no	50	100	0.5	0.45	160	0.450	0.084
200	mixture	no	50	100	0.5	0.45	180	0.451	0.083
200	mixture	no	50	100	0.5	0.45	200	0.454	0.091
200	mixture	no	50	200	0.2	0.16	000	0.401	0.054
200	mixture	no	50	200	0.2	0.16	020	0.437	0.058
200	mixture	no	50	200	0.2	0.16	040	0.442	0.053
200	mixture	no	50	200	0.2	0.16	060	0.447	0.059
200	mixture	no	50	200	0.2	0.16	080	0.448	0.065
200	mixture	no	50	200	0.2	0.16	100	0.449	0.070
200	mixture	no	50	200	0.2	0.16	120	0.443	0.074
200	mixture	no	50	200	0.2	0.16	140	0.445	0.072
200	mixture	no	50	200	0.2	0.16	160	0.450	0.069
200	mixture	no	50	200	0.2	0.16	180	0.451	0.069
200	mixture	no	50	200	0.2	0.16	200	0.451	0.073
200	mixture	no	50	200	0.5	0.42	000	0.401	0.054
200	mixture	no	50	200	0.5	0.42	020	0.436	0.059
200	mixture	no	50	200	0.5	0.42	040	0.464	0.063
200	mixture	no	50	200	0.5	0.42	060	0.459	0.064
200	mixture	no	50	200	0.5	0.42	080	0.471	0.070
200	mixture	no	50	200	0.5	0.42	100	0.472	0.073
200	mixture	no	50	200	0.5	0.42	120	0.469	0.073
200	mixture	no	50	200	0.5	0.42	140	0.465	0.067
200	mixture	no	50	200	0.5	0.42	160	0.465	0.067
200	mixture	no	50	200	0.5	0.42	180	0.463	0.065
200	mixture	no	50	200	0.5	0.42	200	0.464	0.066
200	mixture	no	50	400	0.2	0.18	000	0.401	0.054
200	mixture	no	50	400	0.2	0.18	020	0.413	0.058
200	mixture	no	50	400	0.2	0.18	040	0.430	0.066
200	mixture	no	50	400	0.2	0.18	060	0.436	0.067
